word,relaxed,angry,happy,sad
cancelling,1,2,1,1
maverick,1,2,1,1
otherwise,1,2,1,1
bonfire,1,2,1,1
fatigue,1,2,1,1
david,1,3,1,1
goliath,1,2,1,1
mayans,1,2,1,1
challenge,1,2,1,2
coward,1,2,1,2
cerebrate,1,2,1,1
ary,1,2,1,1
transportation,1,2,1,1
shakedown,4,2,1,1
dredsix,1,2,1,1
ty,1,2,1,1
degree,1,3,1,1
meoffmyfeet,1,2,1,1
terminará,1,1,1,2
merece,1,1,1,2
acabar,1,1,1,2
tengamos,1,1,1,2
encontremos,1,1,1,2
nuevamente,1,1,1,2
conseguir,1,1,1,3
entero,1,1,1,5
crea,1,1,1,3
exista,1,1,1,3
triunfará,1,1,1,3
lentes,1,1,1,2
pasada,1,1,1,2
moda,1,1,1,8
aburrida,1,1,1,2
intelectual,1,1,1,2
prefiere,1,1,1,2
biblioteca,1,1,1,2
discoteca,1,1,1,2
tachan,1,1,1,2
fea,1,1,1,2
cede,1,1,1,2
presea,1,1,1,2
enseñar,1,1,1,2
modelo,1,1,1,2
televisión,1,1,1,2
anuncio,1,1,1,2
autentica,1,1,1,4
recetas,1,1,1,4
tratan,1,1,1,4
vestir,1,1,1,4
etiqueta,1,1,1,4
venido,1,1,1,10
parar,1,1,1,11
soñe,1,1,1,4
pinta,1,1,1,2
defraudada,1,1,1,2
coquetear,1,1,1,2
aguja,1,1,1,2
enhebrar,1,1,1,2
acechando,1,1,1,2
aniquila,1,1,1,2
fugaz,1,1,1,2
leisure,1,1,4,1
ideal,1,1,3,1
purchase,1,1,3,1
economic,1,2,3,1
maintain,1,1,3,1
renounce,1,1,3,1
vice,1,2,3,2
migraine,1,1,5,1
coercion,1,1,2,1
gullible,1,1,2,2
expectation,1,1,2,1
fornication,1,1,2,1
attach,2,5,2,1
repackaged,1,1,7,1
masochistic,1,2,1,1
lovie,1,2,1,1
dovie,1,2,1,1
crocodile,1,2,1,1
sob,1,2,2,1
ressurrect,1,2,1,1
youâ€,1,1,1,2
™ll,1,1,1,2
sentence,1,2,1,3
seamless,1,1,1,3
speech,8,6,1,1
tumblin,1,1,2,1
civilized,1,2,1,1
bail,1,4,1,1
cobbler,1,2,1,1
galactic,1,2,1,1
h,1,3,1,1
serial,1,6,1,1
orbital,1,2,1,1
amongst,1,2,1,2
column,1,1,1,2
texture,1,1,1,2
ive,1,1,2,1
bleep,1,1,1,2
bloop,1,1,1,2
circuitry,1,1,1,2
scale,1,2,1,3
index,1,1,1,2
grapevine,1,1,2,2
beverly,1,1,1,3
nunchakus,1,1,1,2
shasta,1,1,1,2
gulch,1,1,1,2
tahoe,1,1,1,2
delta,1,1,1,2
hack,1,2,1,3
foothill,1,1,1,2
trocadero,1,1,1,2
psychadelic,1,1,1,2
sacto,1,1,1,3
northern,2,2,2,4
cal,1,1,1,3
bakersfield,1,1,1,2
playground,3,2,1,1
delude,3,1,1,1
sneer,2,1,1,1
invoke,1,3,1,1
patriotic,1,2,1,1
brute,1,3,1,1
engage,1,4,1,1
trumpet,1,2,1,1
gnash,1,3,1,1
currency,1,3,1,1
battleground,1,2,1,1
excess,1,2,1,1
bloodbath,1,2,1,1
prejudice,1,2,1,3
insurgency,1,2,1,1
conformity,1,4,1,1
hypocrisy,1,3,1,1
slavery,1,3,1,1
chok,1,2,1,1
spangle,1,2,1,1
corrupt,1,5,1,1
misl,1,2,3,1
clenching,1,5,1,1
dissent,1,4,1,1
lemondrop,3,1,1,1
pills,1,2,1,1
infiltrate,1,3,1,1
lacerate,1,2,1,2
lure,1,3,1,1
intimidate,1,3,1,1
obedient,1,2,1,1
manufacture,1,2,1,1
fears,1,3,1,1
strategic,1,2,1,1
intimidation,1,3,1,1
restrict,1,3,1,1
lilt,1,1,5,1
irish,1,1,8,1
recognition,1,1,2,1
luther,1,1,2,1
remembrance,1,1,2,1
oneness,1,1,2,1
unify,1,1,2,1
concentrate,1,1,2,1
moanin,1,1,2,1
ho…,1,1,2,1
hey…yeah…yeah,1,1,2,1
indian,4,1,2,1
maid,2,2,1,1
dove,13,2,1,1
swam,2,1,1,1
bam,1,5,1,1
chika,1,5,1,1
sha,3,4,1,1
lang,1,4,1,1
shalang,1,4,1,1
warbucks,1,2,1,1
fuller,1,2,1,1
palette,1,1,2,1
berry,1,1,2,1
vivid,1,1,2,1
crisp,1,1,2,1
aubergine,1,1,2,1
lex,1,1,1,3
squad,1,1,1,3
grove,1,1,1,2
od,1,2,1,2
niggas,1,1,1,2
raby,1,1,1,2
yg,1,1,1,2
hootie,1,1,1,2
frenchie,1,1,1,2
juiceman,1,1,1,2
gucc,1,1,1,3
slim,1,1,1,2
dunk,1,1,1,3
capp,1,1,1,2
kebo,1,1,1,2
deebo,1,1,1,2
finnicky,1,1,1,2
bompton,1,1,1,2
tennessee,1,1,1,2
mini,1,1,1,2
chopper,1,1,1,2
turf,1,1,1,2
142,1,1,1,2
fork,1,1,1,2
deuce,1,1,1,3
clique,1,1,1,3
tony,1,1,2,2
shooter,1,1,1,4
wak,1,1,1,2
goon,1,1,1,2
fetti,1,1,1,2
ruger,1,1,1,2
ted,1,1,1,2
mac,1,1,1,2
pooper,1,1,1,3
dunkin,1,1,1,3
hooper,1,1,1,3
sixteen,1,1,7,1
september,1,1,2,3
ogre,1,1,1,2
dwarf,1,1,1,2
slicer,1,1,1,2
envelope,1,1,1,2
gatherer,1,1,1,2
excitement,1,1,2,1
tire,1,3,2,1
cashin,1,2,1,1
beggar,1,2,1,1
stroller,1,3,1,1
carnival,1,1,2,1
organ,1,2,2,1
discard,1,1,1,2
seldom,2,1,1,3
polic,1,1,1,2
jut,1,1,1,2
angle,1,1,1,2
offensive,1,1,1,3
subtle,3,2,1,3
ornament,2,2,1,3
overwhelming,1,1,1,3
drugstore,2,1,1,1
bath,1,1,3,4
wraps,1,1,1,3
office,3,1,1,2
du,1,1,1,39
apartment,1,1,2,5
idol,1,2,1,1
ashine,1,3,1,1
conquistador,1,1,1,4
stallion,1,1,1,2
halo,1,1,1,3
armour,1,1,1,2
sheen,1,1,1,2
vulture,1,3,1,6
scabbard,1,1,1,2
encrust,1,1,1,2
plunder,1,1,1,2
jeer,1,1,1,2
coda,1,1,1,2
onlooker,1,1,1,3
gasp,1,1,1,2
dismay,2,1,3,2
intense,1,1,1,2
slime,1,2,1,1
parad,1,2,1,1
ivory,1,2,1,1
serpent,14,7,1,1
derriere,1,1,1,2
padded,1,1,1,2
wanderin,1,1,1,2
fossil,1,1,1,2
junk,1,1,1,2
alamo,1,1,1,2
junkie,1,1,1,2
promo,1,1,1,2
lunge,1,1,1,2
carrot,1,1,1,2
parrot,1,1,1,2
coiled,1,1,1,2
fences,1,1,1,3
jara,1,1,1,3
cruzando,1,1,1,3
chico,1,1,1,2
alto,1,1,1,2
mirando,1,1,1,3
depart,3,1,1,1
wonâ,1,1,2,1
€™t,1,1,2,1
baboom,1,1,7,1
bababoom,1,1,3,1
th,1,7,1,1
blistering,1,5,1,1
publishers,1,1,1,2
©,1,1,1,2
emi,1,1,1,2
publish,1,2,1,3
159,1,1,1,2
length,1,1,1,2
457,1,1,1,2
poniendo,1,1,1,4
haber,1,1,1,2
escucha,1,1,1,3
suplicar,1,1,1,4
pedirte,1,1,1,5
colar,1,1,1,2
despertado,1,1,1,2
sablazos,1,1,1,2
hicieron,1,1,1,5
afiladas,1,1,1,3
destrozada,1,1,1,2
inundada,1,1,1,2
roja,1,1,1,2
flama,1,1,1,2
quemó,1,1,1,2
apagarme,1,1,1,2
rompecabezas,1,1,1,3
tendré,1,1,1,3
armar,1,1,1,3
influjo,1,1,1,4
fragancia,1,1,1,2
invadió,1,1,1,2
maleza,1,1,1,2
promesa,1,1,1,5
germinando,1,1,1,2
bajeza,1,1,1,2
tomó,1,1,1,2
lastimar,1,1,1,3
destreza,1,1,1,2
delicia,1,1,1,2
noticia,1,1,1,4
extravagancia,1,1,1,2
torció,1,1,1,2
aesthetics,1,3,1,1
vicariously,1,2,1,1
tenfold,1,2,1,1
iconoclast,1,2,1,1
そうさ肉の割れ目通う豚に問いかけてみな,1,2,1,1
満たされた数だけ金をバラ撒き心を失う,1,2,1,1
剥がれ堕ちた顔に娘は笑いかける,1,2,1,1
そう晴れ着の下の愛情,1,3,1,1
そうさ晴れ着の下のご愛想笑い,1,2,1,1
極めて難しくないｃの回答解らないより,1,2,1,1
現実を見つめる両目の方が何よりも大事,1,2,1,1
剥がれ堕ちた空に俺は笑いかける,1,2,1,1
そうさ晴れ着の下の…,1,2,1,1
実際,1,5,1,1
愛したい,1,3,1,1
目の前の世界を,1,3,1,1
でももう,1,3,1,1
叫ぶ事を忘れたのならば,1,5,1,1
ここで叫び,1,5,1,1
ここに生きろ,1,5,1,1
何度死んでも叫び向かうさ,1,3,1,1
声を壊し,1,3,1,1
声を殺せばいい,1,3,1,1
何度死んでも叫び向かう,1,3,1,1
さ,1,3,1,1
声を壊し心で叫べばいい,1,3,1,1
俺を見つめている貴方様はおっしゃるばかり,1,2,1,1
決して抱き寄せてはきれない大きな貴方の手,1,2,1,1
俺の誕生日には愛を買い与える,1,2,1,1
今日は曇りのち雨,1,2,1,1
neon,3,1,1,3
joven,1,1,1,2
sei,1,1,1,2
treinta,1,1,1,2
inosencia,1,1,1,2
conquisto,1,1,1,2
enamoro,1,1,1,2
aser,1,1,1,2
pertenese,1,1,1,2
comiensa,1,1,1,2
empiesa,1,1,1,2
rae,1,1,1,2
arregle,1,1,1,2
disfruta,1,1,1,2
consiguen,1,1,1,2
niño,1,1,1,5
abrigo,1,1,1,3
inviernos,1,1,1,3
contarte,1,1,1,3
existen,1,1,1,3
whisky,1,1,1,3
condena,1,1,1,4
déjame,1,1,1,3
vergüenza,1,1,1,3
presencia,1,1,1,4
descubrirme,1,1,1,3
figura,1,1,1,3
poca,1,1,1,3
pequeño,1,1,1,4
tropical,2,3,1,2
rewrote,5,1,1,1
reciprocity,2,1,1,1
amorocity,2,1,1,1
fills,2,1,2,1
vacancy,2,1,1,1
chemistry,2,1,1,1
anniversary,2,1,1,1
leaf,2,1,1,1
onward,1,1,1,2
swept,1,1,1,3
discolor,1,1,1,3
ant,1,1,1,3
led,1,1,1,2
dilut,1,1,1,2
pebble,2,1,1,2
children,4,2,3,2
barring,1,2,1,1
maelstrom,1,2,1,1
neuron,1,2,1,1
serotonin,1,2,1,1
pundit,1,2,1,1
simplest,2,3,1,1
cliffs,1,2,1,1
dover,1,2,1,1
conclude,1,2,1,1
elmore,3,1,1,1
moja,1,1,5,1
cię,1,1,5,1
kocham,1,1,7,1
ciebie,1,1,3,1
całym,1,1,3,1
serce,1,1,3,1
balcony,1,1,2,2
corrina,10,1,1,1
asittin,2,1,1,1
cccome,1,1,1,2
goo,1,1,3,3
dork,1,1,1,2
dr,1,1,1,3
dre,1,1,1,2
roach,1,2,1,2
182,1,1,1,2
baggy,1,1,1,2
crust,1,1,1,2
underwear,1,1,1,2
def,1,1,1,2
leppard,1,1,1,2
mötley,1,1,1,2
crüe,1,1,1,2
seuss,1,1,1,2
fuckhead,1,1,1,2
spears,1,1,1,2
madonna,1,1,1,2
mariah,1,1,1,2
carey,1,1,1,2
sheryl,1,1,1,2
crow,3,3,1,3
camel,1,1,1,2
50,1,1,1,4
fag,1,1,1,2
kanye,1,2,1,2
sperm,1,1,1,2
405,1,2,1,1
viaduct,1,2,1,1
lexus,1,2,1,1
distinctly,1,2,1,1
expel,1,2,1,1
seize,1,5,1,1
repair,1,2,1,1
attorney,1,2,1,1
calvin,1,2,1,1
klein,1,2,1,1
justice,1,3,1,1
magazines,1,2,1,1
slash,1,2,1,1
massachusetts,5,1,1,1
sox,2,1,1,1
berkshires,2,1,1,1
nyla,2,1,1,1
preschool,2,1,1,1
indie,2,1,1,1
zoe,2,1,1,1
worthington,2,1,1,1
hasnâ€™t,2,1,1,1
songbird,1,1,3,1
gear,1,1,2,2
cue,1,1,2,1
quizzical,1,1,1,3
pataphysical,1,1,1,3
maxwell,1,1,1,19
edison,1,1,1,3
joa,1,1,1,3
oa,1,1,1,5
oan,1,1,1,3
klang,1,1,1,13
annoyed,1,1,1,3
sce,1,1,1,3
ene,1,1,1,3
max,2,1,1,3
31,1,1,1,3
testimonial,1,1,1,3
valerie,1,1,1,3
gallery,1,1,1,3
soften,2,1,1,1
sets,2,1,1,1
abreel,2,1,1,1
offset,1,1,2,1
sharin,3,1,1,1
welcomin,2,1,1,1
mowin,2,1,1,1
gasin,2,1,1,1
wakeup,2,1,1,1
grub,9,1,1,1
400,3,1,1,1
pleasantly,3,1,1,1
tonya,3,1,1,1
concerned,3,1,1,1
admire,4,2,1,1
mimic,3,1,1,1
tarzan,3,1,1,1
jane,3,1,4,6
nowadays,3,1,13,1
cuter,3,1,1,1
phat,5,1,1,1
trifle,2,1,1,1
uncool,2,1,1,1
surrealistic,2,1,1,1
greenest,5,1,1,1
aroma,5,1,1,1
headline,1,2,2,1
bribe,1,3,1,1
shouda,1,2,1,1
transplant,1,2,1,1
donor,1,2,1,1
balloon,1,2,1,1
cuchie,1,2,1,1
backside,1,2,1,1
strictly,1,2,1,1
afterthought,1,1,2,1
tit,1,3,3,1
critical,1,1,1,3
lotus,1,1,2,1
watcher,1,1,2,1
ripe,1,1,2,2
rephrase,1,2,1,1
comment,1,2,1,1
wrestler,1,3,1,1
unforgiven,1,3,1,1
diver,1,2,1,1
tiptoe,1,1,1,3
loony,1,1,1,2
haze,4,2,1,1
brooklyn,1,1,1,4
versus,1,1,1,2
gardens,1,1,1,2
trashcans,1,1,1,2
hoodies,1,1,1,2
chuck,1,1,1,2
summon,1,1,1,2
rapid,1,1,1,2
statement,1,1,1,2
seclusion,1,1,1,2
suitor,1,1,1,2
downpour,1,1,1,3
infiltrator,1,1,1,7
uum,1,1,2,1
fades,1,1,2,1
wretch,1,1,1,2
utmost,1,1,1,2
wane,1,1,1,3
shambler,1,1,1,2
watchful,1,1,1,2
unleashed,1,2,1,2
council,1,1,1,2
woodland,1,1,1,2
nearby,1,1,1,2
inversion,1,1,1,3
meek,1,3,2,3
foul,1,4,1,3
bidding,1,1,1,3
undead,1,1,1,3
silken,1,1,1,3
freeing,1,1,1,3
weaker,1,1,1,3
multiply,2,1,1,2
mince,1,1,1,2
heroes,1,1,1,2
ghoul,1,6,1,2
darken,1,6,1,3
loverboy,1,1,1,3
tttttttttrash,1,1,1,5
blieve,2,1,1,1
filigree,1,1,1,2
report,1,2,1,2
tremor,1,1,1,3
japanese,1,1,1,2
monotone,1,1,1,6
harmonized,1,1,1,2
deathly,1,3,1,2
drine,3,1,1,2
computer,1,1,1,2
lunchmeat,1,1,1,2
shark,1,2,1,2
rainbows,2,1,1,1
paralysed,1,2,1,1
hurricanes,1,3,1,1
fumble,2,2,1,1
biblical,1,2,1,1
incredibly,1,1,1,2
waltze,1,1,1,2
rapist,1,2,1,1
knew,1,2,1,1
intruder,1,37,1,1
vividly,1,2,1,1
snuck,1,2,1,1
famine,1,2,1,2
peckin,1,2,1,1
relief,1,2,1,2
distribution,1,2,1,1
disorder,1,4,1,1
checkin,1,2,1,1
hopefully,1,2,1,1
deport,1,2,1,1
stamp,1,2,1,1
illegal,1,2,1,1
fortify,1,2,1,1
itâ€,1,1,2,1
volverán,1,1,1,2
cngele,1,1,1,2
despertarse,1,1,1,2
pasará,1,1,1,2
distraída,1,1,1,2
ja,1,1,1,2
servirá,1,1,1,2
fuerza,1,1,1,2
sonido,1,1,1,2
resonara,1,1,1,2
negras,1,1,1,4
quedarte,1,1,1,6
distrae,1,1,1,2
publicidad,1,1,1,2
horario,1,1,1,2
tráfico,1,1,1,2
hablará,1,1,1,2
lucho,1,1,1,2
hablando,1,1,1,4
limado,1,1,1,2
uuh,1,1,1,4
naïve,4,1,1,1
eyay,1,1,13,1
ad,1,1,2,2
lib,1,1,2,1
drinking,1,1,1,2
moldy,1,1,1,3
literally,1,1,1,2
stiff,1,1,1,28
nauseam,1,1,1,2
acutely,1,1,1,2
millisecond,1,1,1,2
assault,1,8,1,1
olive,1,3,1,1
cranky,1,1,3,1
crumbling,1,3,1,1
glamorize,1,3,1,1
rubble,1,4,1,1
stirring,1,3,1,1
toilets,1,3,1,1
clog,1,3,1,2
blackwater,1,3,1,1
terrorize,1,2,1,1
conceit,1,2,1,1
anesthetized,1,2,1,1
collective,1,2,1,1
swan,1,1,1,2
swore,1,4,1,5
enchain,1,1,1,2
lowliness,1,1,1,2
barless,1,1,1,3
discolors,1,1,1,3
tunnel,1,1,3,3
nymphetamine,1,1,1,19
vampiric,1,1,1,3
wracked,1,1,1,2
pillar,1,1,1,2
mesmeric,1,1,1,2
christening,1,1,1,2
holiness,1,1,1,2
mouthful,1,2,1,1
fasten,1,1,2,1
fighter,1,2,1,1
contender,1,8,1,1
sender,1,9,1,1
undersold,1,2,1,1
dibujar,1,1,1,2
picaso,1,1,1,2
estare,1,1,1,5
atadura,1,1,1,3
abrazar,1,1,1,7
sentirla,1,1,1,4
atraverme,1,1,1,2
nadar,1,1,1,2
xmas,1,1,2,1
lennin,1,1,2,1
dumple,1,1,2,1
turncoat,1,3,1,1
states,1,2,1,1
broadcast,1,2,1,1
shackled,1,1,2,2
stepped,1,1,2,1
cattle,2,1,1,1
emmanuel,6,1,1,1
emanuel,1,1,2,1
yuletide,1,1,12,1
angelic,1,1,2,1
usually,3,1,1,1
trim,6,1,3,1
jingle,7,1,4,1
stoke,2,1,1,2
turkey,2,1,1,3
elderly,1,1,2,1
shopper,4,1,1,1
chesney,2,1,1,1
nelson,2,1,1,1
heavnly,2,1,1,1
allelujah,2,1,1,1
confetti,2,1,1,1
crayon,2,1,1,1
gingerbread,2,1,1,1
cane,3,1,1,1
stock,2,1,1,1
evrywhere,1,1,2,3
raising,2,1,3,1
gaily,1,1,2,1
fates,1,1,8,1
figgy,1,1,12,1
pudding,1,1,13,1
amiss,1,1,3,1
friendship,1,1,2,1
abound,1,1,2,1
solemn,3,2,1,1
tallest,2,1,1,1
reaper,1,1,2,8
entombs,1,1,1,3
cemetary,1,1,1,3
unburied,1,1,1,3
invigorate,1,1,1,2
prospero,1,1,22,1
dreamless,2,1,1,1
shineth,2,1,1,1
gabriel,7,1,2,1
chistmas,1,1,3,1
ken,1,1,4,1
doooo,1,1,2,1
nod,1,1,2,1
artist,2,1,1,1
violin,1,1,2,1
inn,1,1,3,1
breakdow,1,1,2,1
ringin,1,1,8,1
cha,3,1,4,1
snowin,1,1,4,1
ayearnin,1,1,2,1
flake,1,1,2,1
afallin,1,1,2,1
acallin,1,4,2,1
ahummin,1,1,2,1
bunch,1,2,2,1
elve,1,1,2,1
package,1,1,5,1
lesions,1,2,1,1
decharge,1,2,1,1
burnout,3,1,1,1
dregs,1,1,1,2
burlap,1,1,1,2
birdy,1,1,2,2
dagger,1,4,1,2
stagger,1,1,1,2
cryptic,1,1,1,3
greeting,2,1,2,1
snowman,2,1,1,1
ingrat,1,1,1,2
tout,1,1,1,2
physique,1,1,1,2
grandi,1,1,1,2
ses,1,1,1,12
bras,1,1,1,3
nourri,1,1,1,2
delle,1,1,1,3
tique,1,1,1,2
jusqu,1,1,1,2
paralyser,1,1,1,2
sa,1,1,1,5
voix,1,1,1,2
pris,1,1,1,2
mot,1,1,1,4
bouche,1,1,1,2
souffle,1,1,1,2
peine,1,1,1,2
noyé,1,1,1,2
farouch,1,1,1,2
flux,1,1,1,2
brûlant,1,1,1,2
veine,1,1,1,2
sombre,1,1,1,7
damné,1,1,1,4
jamais,1,1,1,11
être,1,1,1,4
homme,1,1,1,4
avec,1,1,1,4
elle,1,1,1,5
naura,1,1,1,8
mame,1,1,1,8
tas,1,1,1,3
trempé,1,1,1,2
larm,1,1,1,2
vin,1,1,1,2
eau,1,1,1,2
fait,1,1,1,2
beauté,1,1,1,2
aujourd,1,1,1,3
hui,1,1,1,3
midi,1,1,1,2
porte,1,1,1,2
creux,1,1,1,2
asphyxiée,1,1,1,2
laissée,1,1,1,2
respire,1,1,1,2
matin,1,1,1,2
gonflé,1,1,1,2
tendre,1,1,1,2
empiffré,1,1,1,2
jalousy,1,1,1,2
saoulé,1,1,1,2
méandre,1,1,1,2
saisi,1,1,1,2
toute,1,1,1,2
volé,1,1,1,2
propre,1,1,1,2
aile,1,1,1,2
renaître,1,1,1,2
cendre,1,1,1,2
maintenant,1,1,1,2
besoin,1,1,1,2
signs,1,1,1,5
invisible,1,2,1,4
ghostwrit,1,1,1,2
biography,1,1,1,2
atwitch,1,1,1,2
democracy,1,1,1,2
terrorist,1,1,1,2
avert,1,1,1,2
catastrophe,1,1,1,2
peop,1,1,1,2
ple,1,1,1,2
done,2,1,1,4
bastard,1,9,1,3
troubled,1,2,2,1
throwaway,1,1,1,2
heartless,1,1,1,2
bundled,2,1,1,1
decorate,5,2,1,1
clumsy,2,1,1,1
gifts,2,1,1,1
incense,1,2,1,1
libation,1,2,1,1
hallway,1,2,1,1
implode,1,2,1,2
sleepwalk,1,2,1,3
encontré,1,1,1,2
bese,1,1,1,2
estrenamo,1,1,1,2
desgarramo,1,1,1,3
juramo,1,1,1,3
lealtad,1,1,1,3
comprometimos,1,1,1,3
comprometidos,1,1,1,2
unido,1,1,1,2
mmmmmad,1,2,1,1
rudolph,1,1,3,1
blitzen,1,1,3,1
evenin,1,1,5,1
fireside,1,1,6,1
wagon,2,1,1,4
painted,1,1,1,2
pawnee,1,1,1,2
twas,1,1,1,2
brillig,1,1,1,2
slithey,1,1,1,2
tove,1,1,1,2
bog,1,1,1,2
swampblood,1,1,1,5
toadstool,1,1,1,2
cappin,1,1,1,2
chapel,1,1,1,2
raod,1,1,1,2
sprout,1,1,2,1
unchanged,3,1,1,2
hummingbird,5,1,1,1
local,1,2,1,1
jook,1,2,1,1
mule,1,2,1,1
bat,1,2,1,1
proposition,1,2,1,1
waterside,2,1,1,1
bbom,5,1,1,1
3000,2,1,1,1
unbroken,1,8,1,2
warzone,1,5,1,1
thrust,1,3,1,1
supremacy,1,3,1,1
summit,1,3,1,1
patootie,16,1,1,1
gill,2,1,1,1
patrick,2,1,1,1
schoolboy,1,1,2,1
regrettin,2,1,1,1
tonite,12,1,1,1
interruption,2,1,1,1
quality,2,1,1,1
combing,1,1,2,1
july,10,1,1,2
blackest,2,1,1,1
flew,2,1,1,1
pleased,2,2,1,1
opiate,1,2,1,1
soma,1,2,1,1
ruse,1,2,1,2
revoir,1,3,1,1
auf,1,3,1,1
wiedersehen,1,3,1,1
buenos,1,3,1,1
senor,1,3,1,1
senorita,1,3,1,1
sayonara,1,2,1,1
hari,1,3,1,1
kari,1,3,1,1
kamikaze,1,3,1,1
sayanora,1,2,1,1
farewall,1,2,1,1
emotionless,2,1,1,1
firework,2,1,4,1
soothing,1,1,2,3
starting,1,1,1,3
puget,1,1,1,2
nigel,1,1,12,1
british,1,1,2,1
outspoken,1,1,2,1
stifle,1,1,1,2
drab,1,1,1,2
stale,1,1,3,3
strangle,1,1,1,3
entangle,1,1,1,3
deteriorate,1,1,1,2
drearily,1,1,1,2
22,1,2,1,1
distraction,1,2,1,1
describe,2,3,1,1
exhaust,1,5,1,1
whitest,1,2,1,1
oyeme,1,1,1,7
chatita,1,1,1,9
hermoso,1,1,1,2
carin,1,1,1,3
cola,1,1,1,2
dulceamargo,1,1,1,2
besado,1,1,1,2
bolas,1,1,1,2
suspirando,1,1,1,2
enbrujado,1,1,1,2
planearlo,1,1,1,3
espina,1,1,1,3
surgio,1,1,1,2
perdon,1,1,1,6
canario,1,1,1,2
nuesto,1,1,1,2
alpiste,1,1,1,2
traje,1,1,1,3
traera,1,1,1,2
vendra,1,1,1,2
quedate,1,1,1,2
callada,1,1,1,2
teva,1,1,1,2
sentada,1,1,1,2
arto,1,1,1,2
cante,1,1,1,2
despedirte,1,1,1,3
regrese,1,1,1,4
lio,1,1,1,4
quitarme,1,1,1,3
arreglado,1,1,1,2
afortunado,1,1,1,2
longin,1,1,5,1
archaic,1,2,1,1
gag,2,4,1,1
spells,1,3,1,1
complacency,1,2,1,1
bathe,1,2,1,1
gall,1,2,1,1
hexe,1,10,1,1
untill,1,1,1,2
sprirt,2,1,1,1
smaller,2,1,1,3
nightlife,1,1,7,1
bes,1,1,3,1
spoiled,1,2,2,1
clutch,1,1,2,1
bereft,1,1,2,1
mysin,1,1,2,1
atone,1,1,2,1
revery,1,1,1,2
timing,1,2,1,5
li,1,1,1,3
tricklin,1,1,1,2
boundless,1,2,1,1
transcendent,1,2,1,1
complex,1,2,1,1
traditional,1,2,1,1
fantasyland,1,2,1,1
phosphorescent,1,3,1,1
pawnbroker,1,3,1,1
alot,1,2,1,2
unappealing,1,1,1,2
anomosity,1,1,1,2
bellyful,3,1,1,1
aturdido,1,1,1,2
abrumado,1,1,1,2
cantina,1,1,1,3
bohemio,1,1,1,2
nervio,1,1,1,2
atormentado,1,1,1,2
acompañado,1,1,1,2
acompaña,1,1,1,2
remedia,1,1,1,3
contrario,1,1,1,2
corazòn,1,1,1,2
mordio,1,1,1,2
cortante,1,1,1,2
destroso,1,1,1,2
brotaba,1,1,1,2
confundiose,1,1,1,2
estermeciò,1,1,1,2
apure,1,1,1,3
compañero,1,1,1,2
destrozo,1,1,1,2
traicionero,1,1,1,2
mozo,1,1,1,5
sirvame,1,1,1,7
destroza,1,1,1,3
fiebre,1,1,1,3
obsecion,1,1,1,3
sangrar,1,1,1,3
surfer,17,1,1,1
woody,2,1,1,1
murmur,2,1,1,1
milkman,5,1,1,1
perking,2,1,1,1
phon,2,1,1,1
honorable,1,1,2,1
balance,1,1,2,2
pushin,1,1,2,1
ohoo,2,1,2,1
woooh,1,1,2,1
comb,2,2,3,3
thankful,2,1,1,1
footsore,2,1,1,1
tramp,2,1,1,1
emerald,2,1,1,1
gila,1,1,1,13
abraham,2,1,1,1
sirius,2,1,1,1
clover,2,1,1,1
research,1,1,1,2
fond,1,1,1,2
beady,1,1,1,2
shovel,1,1,1,2
zarathustra,1,1,2,1
abbreviate,1,1,2,1
junky,1,2,1,1
wape,1,2,1,1
politeness,1,2,1,1
greek,1,2,1,1
hers,1,2,1,1
banshee,1,2,1,1
respects,2,1,1,1
modest,1,1,1,3
chaplain,1,1,1,2
bunk,1,1,2,2
bunker,1,2,1,2
degrade,1,1,1,2
amount,1,2,1,2
unsound,1,1,1,2
renown,1,1,1,2
sticks,1,1,1,2
ayeah,1,1,1,5
15th,1,1,1,2
cerify,1,1,2,1
cpr,1,1,2,1
callus,1,1,1,2
cortex,1,1,1,3
codeine,1,1,1,3
comma,1,1,1,3
context,1,4,1,3
collector,1,1,2,2
financier,1,1,1,2
fen,1,1,1,2
fawn,1,1,1,2
likeness,1,1,1,2
digger,1,2,1,1
listener,1,2,1,1
uncertain,1,3,1,1
fungible,1,2,1,1
conviction,1,4,1,1
abjure,1,2,1,1
caricature,1,2,1,1
forebear,1,2,1,1
forbearance,1,2,1,1
blighty,1,2,1,1
selby,1,2,1,1
leed,1,2,1,1
ferry,1,2,1,1
belfast,1,2,1,1
armchair,1,2,1,1
ibiza,1,2,1,1
basque,1,2,1,1
catalan,1,2,1,1
novi,1,2,1,1
nary,1,2,1,1
russia,1,2,1,1
pontoon,1,2,1,1
damascus,1,2,1,1
olives,1,2,1,1
legion,1,2,1,1
lawrence,2,2,1,1
geste,1,2,1,1
kigali,1,2,1,1
watusi,1,2,1,1
hutu,1,2,1,1
merchant,1,2,1,1
marine,1,2,1,1
jersey,1,2,1,1
leone,1,2,1,1
manifestation,1,2,1,1
craze,1,2,2,1
waltz,1,4,1,1
devastation,1,3,1,1
psycho,1,4,1,2
slamming,1,2,1,1
waltzer,1,2,1,1
thrown,1,2,1,1
flail,1,3,1,1
injury,1,3,2,1
brutalize,1,3,1,1
exodus,1,3,1,1
potato,1,2,1,1
