word,relaxed,angry,happy,sad
miente,1,1,1,2
diferente,1,1,1,9
hace,2,1,1,34
falta,6,1,1,29
tú,13,6,1,89
gente,1,1,1,20
igual,2,1,1,18
mal,3,2,2,10
estabas,1,1,1,7
frío,1,3,1,8
pregunta,1,1,1,8
dónde,1,1,1,9
estcs,1,1,1,41
hubiera,1,1,1,7
ido,2,1,1,6
asombre,1,1,1,3
digo,1,1,1,16
fuiste,2,1,1,14
ingrato,1,1,1,3
lindo,1,1,1,6
negro,2,2,1,4
alumbraron,1,1,1,3
pensar,1,3,1,12
adoraba,1,1,1,7
tiernamente,1,1,1,3
esa,4,2,1,56
raras,1,1,1,3
boca,8,5,1,65
vi,5,1,1,18
amore,1,1,12,5
mio,1,3,1,13
hiciste,2,1,1,2
conformarme,1,1,1,2
poderte,1,1,1,2
contemplar,1,1,1,2
pagaste,1,1,1,2
cariño,2,1,1,8
sincero,1,1,1,8
conseguirr,1,1,1,2
dejaste,2,1,1,7
quererme,1,1,1,3
cuidado,1,1,1,3
eso,2,2,1,29
enterara,1,1,1,3
decir,1,2,1,17
cambio,1,1,1,18
burlaran,1,1,1,3
sepa,2,1,1,4
pensando,1,1,1,14
felicidad,2,1,8,17
conocí,1,2,1,2
fui,1,1,1,22
olvide,1,1,1,7
sufría,1,1,1,2
derramo,1,1,1,2
fin,1,2,1,16
deje,1,4,1,12
pelo,2,3,1,2
casi,2,1,1,10
blanco,5,1,1,8
destrozado,3,2,1,2
llaman,1,1,1,2
anciano,1,1,1,2
mira,2,1,1,6
dejado,1,1,1,5
acabado,1,1,1,2
aceptar,1,1,1,2
tenga,1,1,1,2
algún,1,1,1,9
ust,1,1,1,7
tendrá,1,1,1,2
quisiera,1,1,1,13
jamq,1,1,1,15
necesidad,1,2,1,16
problema,1,1,1,15
libertad,1,1,1,15
ir,2,4,1,20
hablar,2,1,1,13
andar,3,1,1,13
penas,1,2,1,10
mientras,1,2,1,18
cantar,2,1,1,12
reír,1,1,1,10
soñar,1,1,1,16
volar,1,1,1,17
ello,1,1,1,10
frenan,1,1,1,10
mientra,1,1,1,7
llegue,1,1,1,3
imagino,1,1,1,3
amo,1,3,1,24
aprovecho,1,1,1,3
aunque,1,1,1,17
escondida,1,1,1,3
tengamo,1,1,1,2
papcs,1,1,1,2
pedirán,1,1,1,2
querer,4,1,1,10
noche,2,3,1,24
rezarán,1,1,1,2
dirán,1,1,1,2
está,1,2,1,24
quizc,1,1,1,4
querrán,1,1,1,2
lleve,1,1,1,3
allá,3,1,1,11
tristeza,1,1,1,7
daño,1,1,1,11
verle,1,1,1,2
amarle,1,1,1,2
tenerle,1,1,1,3
ellos,1,1,1,4
dicen,1,1,1,6
vació,1,1,1,4
ausencia,1,2,1,5
robo,1,1,1,4
conciencia,1,1,1,4
vuelto,1,1,1,5
oficialmente,1,1,1,5
animalmente,1,1,1,4
abandono,1,1,1,3
cordura,1,1,1,5
prefiero,1,1,1,7
locura,2,1,1,9
conmigo,8,1,1,28
bailo,1,1,1,3
frio,1,3,1,3
cierto,1,1,1,7
estas,1,8,1,30
amas,1,1,1,5
sola,1,2,1,25
debo,1,2,1,5
reaccionar,1,1,1,3
mentira,1,1,1,3
quien,1,1,1,16
juzgue,1,1,1,3
dios,1,1,1,9
colegio,1,1,1,12
educo,1,1,1,2
polvo,1,1,1,4
formado,1,1,1,2
solamemte,1,1,1,2
invierno,1,3,1,2
gran,1,1,1,6
castillo,1,1,1,3
diamante,2,1,1,2
luego,1,1,1,3
vuelvo,1,1,1,8
conformar,1,1,1,2
andante,1,1,1,2
mala,1,1,1,11
recordarte,1,1,1,2
enamorada,1,1,1,2
persona,1,1,1,5
equivocada,1,1,1,2
alguien,1,2,1,11
tonta,1,1,1,2
muere,1,2,1,6
regreso,1,1,1,3
atrapada,1,1,1,2
seducción,1,1,1,2
otra,1,4,1,30
luna,1,1,1,5
olvida,1,1,1,4
buscare,1,1,1,3
bandido,1,1,1,7
atrapare,1,1,1,4
maldito,1,1,1,5
juro,1,2,1,14
pagaras,1,1,1,3
mío,1,1,1,6
tienen,1,1,1,3
algo,1,4,1,27
pendiente,1,2,1,4
enamora,1,1,1,11
capa,1,1,1,4
cualquier,1,1,1,7
doy,2,3,1,13
vuelve,1,2,1,8
fecha,1,3,1,5
encuentro,1,1,1,17
cambiada,1,1,1,2
reproch,1,1,1,2
buscas,1,1,1,3
vengo,1,1,1,11
notando,1,1,1,2
celo,1,2,1,2
corroe,1,1,1,2
joan,1,1,1,4
sebastian,1,1,1,4
lópez,1,1,1,5
será,1,1,1,11
dejarte,1,1,1,7
encuentras,1,1,1,3
nuevo,1,1,1,17
ocupa,1,1,1,7
sitio,1,1,1,6
duda,2,2,1,3
peor,1,1,1,9
enemigo,1,1,1,4
ausente,1,1,1,3
tienes,1,1,1,4
mente,1,1,1,13
rumora,1,1,1,7
asunto,1,2,1,3
importante,1,1,1,6
pueblo,1,1,1,4
estrenando,1,1,1,3
cambiado,1,1,1,7
indiferencia,1,1,1,2
había,3,1,1,17
acostumbrado,1,1,1,2
preguntando,1,1,1,3
sólo,1,1,1,14
orgullo,1,1,1,8
lastimando,1,1,1,2
anda,1,1,1,26
hagas,1,1,1,6
cabo,1,1,1,5
somos,1,1,1,23
nerviosa,1,1,1,5
sienta,1,1,1,4
sentías,1,1,1,6
dudo,1,1,1,18
mecías,1,1,1,6
volabas,1,1,1,6
podrán,1,1,1,6
llorado,1,2,1,12
llorando,1,3,1,22
pase,1,1,1,8
cancion,1,1,1,5
agrego,1,1,1,2
sepan,1,1,1,2
dedico,1,1,1,2
cahvo,1,1,1,2
amado,1,2,1,3
vea,1,1,1,2
acuerde,1,1,1,2
aqui,3,2,1,21
esperandolo,1,1,1,2
alberto,1,1,1,2
samano,1,1,1,2
ante,1,1,1,13
march,1,4,2,5
dejame,1,1,1,4
decirte,1,4,1,20
mat,1,1,1,2
irte,1,4,1,4
perderte,1,1,1,6
seria,1,1,1,3
tenerte,1,4,1,7
nesecito,1,1,1,3
cerca,1,2,1,4
vallas,1,1,1,3
tar,1,1,1,2
serca,1,1,1,2
quién,1,1,1,16
busca,1,1,1,5
enfrenta,1,1,1,2
soledad,1,1,1,9
sueña,1,1,1,3
cierra,1,1,1,3
realidad,1,2,1,4
pasó,1,1,1,10
alguna,1,1,1,11
dormir,1,1,1,4
ilusión,1,1,1,9
estrecha,1,1,1,2
ofrecen,1,1,1,2
escrito,1,1,1,2
atreve,1,1,1,2
mandar,1,1,1,2
edad,1,1,1,2
tuvo,1,1,1,2
rincón,1,1,1,3
portal,1,1,1,2
amó,1,1,1,2
bajo,1,1,1,4
manto,1,1,1,2
oscuridad,1,1,1,3
tarde,1,5,1,19
temprano,1,1,1,8
cumple,1,2,1,5
pasan,1,1,1,8
cielo,3,2,1,26
nuble,1,1,1,5
abrir,1,1,1,6
suyo,1,1,1,3
error,1,4,1,11
llama,1,1,1,2
ama,3,1,1,9
pide,4,1,1,5
perdón,1,1,1,15
faltó,1,1,1,2
valor,1,1,1,3
colgó,1,1,1,2
teléfono,1,3,1,2
oír,1,1,1,2
voz,1,3,1,9
lloró,1,1,1,2
pudo,1,1,1,2
alcanzar,3,1,1,3
perdonar,1,1,1,2
abre,1,1,1,2
pgina,1,1,1,2
incesante,1,1,1,2
humanidad,1,1,1,2
busco,1,1,1,5
llanto,1,2,1,10
escuchar,1,1,1,4
primer,1,1,1,2
grande,1,1,1,3
pequeo,2,1,1,2
descubro,1,1,1,3
sueo,2,1,1,2
enfran,1,1,1,2
piel,4,3,1,20
bello,1,1,1,2
rompen,1,1,1,2
hiel,1,1,1,2
donde,2,6,1,55
existe,1,1,1,4
dolor,1,1,1,21
semilla,1,1,1,2
silencio,1,2,1,14
momento,3,1,1,14
perdn,1,1,1,2
explicar,1,1,1,3
desnuda,1,1,1,2
dicha,1,1,1,2
lograr,1,1,1,2
viento,3,2,1,23
manera,1,1,1,6
ensearno,1,1,1,2
ganar,1,1,1,2
voluntad,1,1,1,3
aprend,1,1,1,2
callar,1,1,1,2
creo,1,4,1,8
hablan,1,1,1,2
muerden,1,1,1,4
hiee,1,1,1,4
razn,1,1,1,2
puro,1,2,1,4
reina,1,1,1,9
comprenda,1,1,1,9
piedra,1,1,1,7
tambien,1,1,1,6
alguno,1,1,1,2
impedimento,1,1,1,2
boda,1,1,1,2
diga,1,2,1,10
calle,1,2,1,4
iglesia,1,1,1,4
estaba,2,1,1,8
iluminada,1,1,1,2
mucha,1,1,1,3
invitada,1,1,1,2
también,2,1,1,7
sentía,1,1,1,2
justo,1,1,1,2
casaba,1,1,1,2
ella,1,1,1,34
llego,1,1,1,2
acompañada,1,1,1,2
padrino,1,1,1,2
llevaba,1,1,1,2
tuve,1,1,1,5
aquel,2,1,1,11
anillo,1,1,1,2
daba,2,1,1,5
salida,1,1,1,2
engalanada,1,1,1,2
casada,1,1,1,2
viva,1,1,1,3
acerque,1,1,1,2
desearle,1,1,1,2
fuese,1,1,1,2
resulta,1,1,1,3
imaginaba,1,1,1,3
encontrarme,1,1,1,3
cara,1,1,1,16
supo,1,1,1,3
vestido,1,1,1,9
iba,1,1,1,7
mojando,1,1,1,3
migo,1,1,1,2
aceptaba,1,1,1,2
enfrentar,1,1,1,2
contigo,5,1,1,29
sentimiento,1,1,1,5
papel,1,1,1,8
lleva,2,1,1,9
sube,1,1,1,4
cae,1,1,1,2
dicho,1,1,1,7
duele,1,9,1,36
mentías,1,1,1,3
perdí,1,1,1,3
tuyo,1,2,1,12
veras,1,1,1,6
comprendo,1,1,1,4
tampoco,1,3,1,4
sinceró,1,1,1,3
forma,1,1,1,11
salia,1,1,1,2
perdedor,1,1,1,6
sabia,2,1,1,2
rodado,1,1,1,2
abajo,1,1,1,2
milagrito,1,1,1,2
más,1,1,1,4
agradesco,1,1,1,3
lección,1,1,1,3
cortado,1,1,1,2
madura,1,1,1,2
amarguras,1,1,1,2
hecho,1,1,1,15
tanta,1,2,1,10
siento,2,1,1,31
estará,1,1,1,5
pasando,1,1,1,7
necesito,1,3,1,8
aquí,5,17,3,48
consolarme,1,1,1,2
enamorando,1,1,1,5
perdidamente,1,1,1,3
decía,1,1,1,3
volvería,1,1,1,3
pasar,4,1,1,7
desesperadamente,1,1,1,3
esperaba,1,1,1,3
estuve,1,1,1,4
pensaba,1,1,1,3
presentí,1,1,1,2
soñando,1,1,1,4
vivo,1,1,1,5
dia,3,1,1,18
regresare,1,1,1,3
olvidare,1,1,1,3
culpa,1,1,1,7
entonce,1,1,1,3
burlaste,1,1,1,2
concideracion,1,1,1,4
quieres,1,1,1,2
gato,1,1,1,6
raton,1,1,1,6
jugabas,1,1,1,3
extra�e,1,1,1,3
falte,1,1,1,2
tier,1,1,1,2
roce,1,1,1,2
sencillamente,1,1,1,4
canso,1,1,1,2
tiendo,1,1,1,2
recordar,1,1,1,7
ayer,1,4,1,14
nostalgia,1,1,1,6
explicaci�n,1,1,1,3
amaneci�,1,1,1,3
nublado,1,1,1,3
gris,1,1,1,14
pone,1,3,1,8
corazon�,1,1,1,2
sentimental,1,1,2,5
dulce,1,1,1,6
disfruto,1,1,1,2
amargura,1,1,1,2
asfalto,1,1,1,2
florecan,1,1,1,2
cerezo,1,1,1,2
hubo,1,1,1,6
as�,1,1,1,2
coraz,1,1,1,2
nimodo,1,1,1,2
cual,1,1,1,4
quieras,1,1,1,2
esque,1,1,1,3
llegé,1,1,1,2
perdoneme,1,1,1,2
portamonedas,1,1,1,2
movement,1,4,1,4
borne,1,1,1,3
glowin,1,1,1,2
nin,1,1,4,2
lettin,1,2,2,1
silly,2,3,14,2
heartbreak,1,1,2,8
rocket,4,2,2,1
centrifugal,1,1,6,1
pivotal,1,1,5,1
unstoppable,1,12,5,1
cinderella,1,1,2,1
knight,1,1,3,1
unthinkable,1,1,2,1
unsinkable,1,1,2,1
rooftop,1,11,2,1
subliminal,1,1,3,3
criminal,4,2,3,1
advice,1,2,5,2
insist,1,2,3,1
safe,25,8,2,2
brian,1,5,1,1
nick,1,4,1,2
heartache,1,8,5,4
aj,1,4,1,1
gasoline,4,6,1,2
matchbox,1,3,1,1
sh,1,4,1,9
steamin,1,4,1,1
creamin,1,3,1,1
fiendin,1,3,1,1
redeem,3,4,1,1
uhh,1,5,1,1
helen,1,2,1,7
fireman,1,3,1,1
911,1,3,1,1
firespitter,1,2,1,1
invite,2,4,2,1
kerosene,1,3,1,1
haha,1,3,2,1
stingin,1,4,1,1
tt,2,2,1,1
hehe,1,2,1,1
frighten,1,4,1,1
dawn,13,5,5,4
month,1,2,1,3
lonesome,2,1,1,6
virtue,1,1,1,2
figure,6,4,5,15
x2,5,2,1,2
sweetheart,10,1,8,1
ooooo,1,1,2,1
berlin,1,1,7,1
pump,1,3,19,1
maiden,1,1,2,13
clue,1,1,3,7
houu,1,1,8,1
snake,1,9,1,6
lizard,1,3,1,1
bump,2,3,4,16
cuz,6,33,3,5
halloween,1,5,1,2
absurd,1,3,1,5
teeny,1,2,1,1
brink,1,2,1,2
bay,1,3,1,2
denials,1,2,1,1
reprisal,1,2,1,1
eh,15,13,4,36
direction,8,4,3,2
cant,1,1,2,1
male,1,1,2,1
gona,1,1,2,1
il,1,1,2,3
qualified,1,1,2,1
harm,7,3,5,2
cling,3,1,2,1
greatness,2,1,2,1
gracious,3,1,1,1
walt,1,2,1,21
interced,1,1,1,2
infinite,1,1,1,2
freeze,6,7,2,4
awaken,2,3,1,3
proclaim,3,1,2,2
gazed,1,1,2,1
echo,24,2,2,2
farthest,1,1,2,1
worshipping,1,1,2,1
boast,1,1,2,1
matters,1,1,2,1
sustain,2,1,2,1
provide,3,2,4,1
cease,1,2,3,1
m,10,22,6,9
id,2,5,2,3
unity,1,8,4,1
restore,1,1,4,1
christians,1,1,5,1
dignity,6,1,3,1
amaze,1,2,7,1
cost,1,3,8,5
robbie,1,1,3,1
seay,1,1,3,1
miscellaneous,2,1,3,1
deepest,2,6,4,1
loudest,1,1,3,1
comfort,17,7,5,5
giver,1,1,3,1
forgiver,1,1,4,1
wersquo,1,6,1,1
clarity,1,2,2,1
donrsquo,1,2,1,1
letrsquo,1,5,1,1
isnrsquo,1,5,1,1
irsquo,1,3,1,1
ability,1,1,2,1
enthroned,1,1,2,1
blaze,6,10,2,2
strand,3,3,1,2
careful,1,2,2,1
nuff,1,4,10,7
ahha,8,1,2,1
sir,3,4,2,3
starts,2,1,1,3
whistle,10,1,1,2
embarrass,2,1,1,1
blister,2,1,1,1
sole,3,1,3,1
co,2,1,1,1
mhm,3,1,11,1
candle,2,8,3,15
double,2,11,3,2
desperately,5,1,2,1
ponder,1,1,2,1
solution,3,4,2,1
asleep,6,7,2,5
sexual,1,7,2,1
hotel,1,3,2,10
unmade,1,2,1,1
sos,1,2,1,1
obsessed,1,2,1,1
stair,5,3,3,2
wise,5,6,4,1
hunter,5,1,1,2
unread,2,1,1,1
crown,3,2,1,3
anyhow,7,3,1,2
shiny,7,2,19,2
suppress,1,2,1,1
childish,3,2,3,2
linger,1,3,2,1
captivate,2,2,1,1
resonate,1,2,1,1
pleasant,1,2,2,1
sanity,1,4,1,1
bold,5,1,3,1
honest,4,5,3,3
imma,4,1,3,1
jan,1,4,7,1
older,4,2,3,2
goodnight,11,4,1,2
fashioned,1,1,3,1
ramble,3,1,3,1
bringin,4,2,3,1
weave,1,2,3,2
underscore,1,1,2,1
doo,22,4,17,19
dun,5,1,1,1
melting,5,1,2,9
backstreet,2,1,1,1
downtown,5,3,1,2
afford,3,1,1,13
ship,7,5,4,9
mccartney,1,1,21,1
john,3,6,16,3
lennon,1,1,11,1
affection,5,4,4,1
obstacle,3,1,1,1
jeremiah,1,1,2,1
bullfrog,1,1,2,1
adrink,1,1,2,1
singin,6,2,2,3
fish,4,1,4,1
flier,1,1,2,1
shootin,2,1,2,1
ahhhh,2,1,2,1
yowwwww,1,1,2,1
wahhh,1,1,2,1
leap,6,4,1,1
rehab,1,1,2,1
obsession,1,1,2,1
desperate,1,1,2,1
string,6,6,6,2
device,1,6,2,1
crisis,1,2,2,1
hazy,7,1,2,1
steeze,1,1,2,1
affect,1,2,3,1
lovesick,1,1,2,1
crackhead,1,1,2,1
crave,2,1,4,1
slumber,3,2,2,1
basement,1,2,2,9
808,1,1,2,3
beard,1,1,2,1
natalie,1,1,2,1
james,3,2,3,1
dean,1,1,2,1
rebel,2,2,2,3
teenage,1,8,2,1
worried,1,3,5,3
bond,2,1,3,3
kneel,2,2,2,1
devotion,2,2,6,1
colorado,7,1,1,2
whoever,4,1,1,1
hometown,2,1,1,1
mary,20,1,4,1
areach,2,1,1,1
crack,3,7,3,4
lane,3,2,1,4
grey,4,5,1,4
daybreak,2,2,1,1
neath,6,1,1,1
yonder,8,1,1,1
countryside,2,1,1,1
bubble,4,3,1,1
stew,5,1,1,1
fuel,3,17,1,2
spoon,4,1,1,3
oughta,2,7,6,1
boo,2,3,4,1
cheek,7,5,2,1
dim,3,1,1,1
echoe,3,3,1,1
founder,1,1,1,2
shining,5,2,2,3
beacon,1,1,1,5
blessing,1,1,4,3
floundering,1,1,1,2
whirl,10,1,1,1
juke,7,1,1,1
telephone,9,1,2,3
company,4,1,6,5
jug,2,1,1,1
jukebox,6,1,1,4
café,2,2,1,2
stairway,2,1,1,1
attraction,1,2,2,2
salute,1,1,1,3
pencil,1,4,2,6
principle,1,1,1,2
innocence,1,1,3,4
rhyme,1,2,5,4
limousine,1,1,4,1
leather,2,2,3,3
credit,1,1,3,4
electric,1,2,2,1
masquerade,1,1,2,1
concert,1,1,2,1
backstage,1,1,2,1
ding,5,3,1,3
dong,5,1,1,3
nnnn,1,1,1,2
jean,6,1,1,1
oil,3,6,1,1
civilian,3,3,1,1
martyr,1,3,1,2
brave,7,18,1,9
pariah,1,2,1,1
victor,1,3,1,1
messiah,1,2,1,2
toward,1,6,1,1
oftruth,1,2,1,1
false,2,10,1,12
pretense,1,2,1,2
oooooooooooooh,1,1,1,5
alight,1,1,1,5
glaciers,1,1,1,9
suck,3,3,10,19
supermassive,1,1,1,17
superficial,2,1,1,2
rough,6,12,2,4
agony,1,6,1,1
wounded,1,5,1,1
tttt,1,3,1,1
smokestack,1,9,1,1
swayin,1,3,1,1
prancing,1,3,1,1
tin,1,5,1,3
shack,1,3,1,2
truthfully,1,3,1,1
jjj,1,3,1,1
polly,1,1,1,9
cracker,1,1,1,7
torch,1,2,1,5
rope,5,1,1,8
untie,1,2,1,3
amazes,1,1,1,3
instinct,1,2,1,3
moderation,1,1,1,3
unglue,1,2,1,4
breathing,1,11,1,6
horrid,1,2,1,1
accomplishment,1,2,1,1
flaw,1,2,1,1
morgue,1,1,1,2
unsuspecting,1,1,1,2
sally,1,1,5,2
christmas,217,141,89,100
spider,2,1,1,4
indecision,1,1,1,2
treason,1,4,1,2
tom,2,1,1,3
delonge,1,1,1,3
hoppus,1,1,1,3
hideaway,1,1,1,3
cloy,1,1,1,2
annoy,1,1,1,2
camera,1,1,1,3
crumble,1,1,2,4
tiny,2,4,2,2
grain,1,1,2,2
internet,1,1,1,2
genrals,1,2,1,1
peril,1,2,1,1
empower,1,2,1,1
pigs,1,3,1,1
everyday,12,6,34,8
event,1,2,2,1
isolation,1,2,1,1
oxygen,1,2,1,1
cheap,2,6,1,2
coupon,1,2,1,1
sale,1,4,11,4
tragedy,4,31,1,3
desolation,1,1,1,2
despair,3,5,3,6
sow,1,1,1,2
scatter,3,2,1,2
quote,1,1,2,1
louder,1,20,2,1
seguro,1,1,1,3
desten,1,1,1,2
golpe,1,1,1,2
mortal,2,2,3,4
desprecio,1,1,1,2
sere,1,1,1,9
darte,1,1,1,10
disfrutar,1,1,1,3
placer,2,3,1,12
consigue,1,1,1,2
comprate,1,1,1,3
daga,1,1,1,4
prefier,1,1,1,3
vuelvete,1,1,1,3
asesino,1,1,1,3
mátalas,1,1,1,5
sobredosis,1,1,1,3
ternura,1,1,1,8
asfixialas,1,1,1,3
dulzura,1,1,1,3
contagiala,1,1,1,3
todas,2,1,1,8
flore,1,1,1,4
pueda,1,1,1,11
resistirse,1,1,1,3
detalle,1,1,1,3
despiertala,1,1,1,2
serenata,1,1,1,2
especial,1,1,1,8
llevale,1,1,1,2
ingrata,1,2,1,2
errore,2,1,1,4
consiguete,1,1,1,2
venir,1,1,1,4
visión,1,1,1,2
explotó,1,1,1,3
brilla,1,1,1,3
papá,1,1,1,7
papapa,1,1,1,7
paa,1,1,1,7
volemos,1,1,1,2
ésta,1,1,1,2
inmensidad,1,1,1,2
droga,1,1,5,2
caminando,2,1,1,4
sonriendo,1,1,1,4
pensaste,1,1,1,2
música,1,1,1,2
sabor,1,1,1,3
octubre,1,1,1,3
hermosa,1,1,1,2
refleja,1,1,1,2
quietud,1,1,1,2
almas,1,1,1,2
han,1,3,1,10
querido,1,2,1,3
dichosa,1,1,1,2
arrullo,1,1,1,2
plena,1,1,1,2
juventud,1,1,1,4
sentido,1,1,1,12
calor,2,1,1,5
linda,1,1,1,2
sabido,1,1,1,6
desafiando,1,1,1,2
empieza,1,1,1,3
descubre,1,1,1,2
diste,2,1,1,4
murió,1,1,1,4
perturbe,1,1,1,2
risueña,1,1,1,2
suemo,1,1,1,8
dorado,1,1,1,2
único,1,1,1,4
viviré,1,1,1,2
eterna,1,1,1,2
pasión,1,1,1,2
soñé,1,5,1,2
serías,1,1,1,2
mail,1,1,1,2
arise,2,9,1,1
definitely,2,2,1,1
persuasion,13,2,2,2
mmhmm,2,1,1,1
brotherhood,2,1,1,1
contó,1,1,1,2
visto,1,1,1,5
pudiste,1,1,1,3
creerlo,1,1,1,2
viniste,1,1,1,2
comprobarlo,1,1,1,2
pidió,1,1,1,2
marchara,1,1,1,2
daría,1,1,1,2
regresara,1,1,1,2
humano,1,1,1,5
equivocarse,1,1,1,3
pedir,1,1,1,9
cometido,1,1,1,3
juntando,1,1,1,3
tristezas,1,1,1,3
sufrido,1,1,1,4
moriré,1,1,1,4
sufrí,1,1,1,3
pagando,1,1,1,5
gota,1,5,1,9
lágrima,1,1,1,6
sangre,1,2,1,12
puñal,1,1,1,7
clavado,1,1,1,6
desgarra,1,1,1,3
lentamente,1,1,1,2
consume,1,4,1,6
muriendo,1,1,1,16
aguanto,1,1,1,3
morir,1,1,1,26
mata,1,2,1,4
diablo,1,2,1,5
safety,1,6,1,3
perfectly,1,3,3,10
suspicion,2,1,1,1
cheatin,7,1,2,1
pine,5,3,1,1
songwriter,2,1,1,1
hank,2,1,1,1
williams,2,2,1,1
sr,2,1,1,1
spiritual,2,1,4,1
visible,1,2,4,1
wildlife,1,1,2,1
prowl,1,1,2,1
settlin,1,1,2,1
faithless,1,1,2,1
cripple,1,2,2,1
infatuation,1,1,5,1
celebration,1,1,7,1
imitation,1,1,5,1
destination,3,1,4,1
stetson,2,1,1,1
parking,2,2,1,1
drawin,2,1,1,1
sensitivity,2,1,1,1
resol,1,1,2,1
duffel,1,1,2,1
taggin,1,1,2,1
sneak,1,1,2,1
teardrop,9,1,2,2
hardest,3,4,2,13
greener,3,1,4,1
wrangler,1,1,2,1
rounder,2,1,2,1
devour,1,4,3,1
pry,1,1,1,2
notice,8,3,4,5
worst,1,1,2,3
ribbon,1,6,1,11
multicolere,4,1,1,1
satin,5,2,1,1
flutter,4,1,1,1
springtime,3,1,1,2
daffodil,2,1,1,1
arrive,4,4,2,4
splendor,2,1,1,1
chariot,2,2,1,1
crosstown,2,1,1,1
bus,2,1,1,6
piano,4,2,1,1
minstrel,2,1,1,1
smokey,2,1,1,1
scepter,2,1,1,1
stool,2,1,1,1
flock,2,1,1,4
royal,3,1,1,1
shabby,2,1,1,1
rhinestone,2,1,1,1
haughty,2,1,1,1
gee,3,1,7,2
mom,5,3,3,1
raisin,1,1,2,1
cain,1,1,2,1
andamp,1,1,2,1
footloose,1,1,5,1
anytime,5,1,8,2
sinkin,2,2,2,1
loudly,1,1,2,1
tribe,2,2,2,1
finest,1,1,4,2
lier,1,2,1,1
mustang,1,6,1,1
dimension,1,4,2,1
hood,2,2,1,6
expect,6,5,4,7
mill,2,1,1,1
note,8,1,7,5
plead,2,1,6,1
guilty,3,2,1,5
sharing,2,3,3,3
reward,1,1,3,2
entrust,1,1,2,1
callin,14,1,2,2
notes,1,1,2,2
spun,1,1,1,2
rainy,5,2,2,2
joe,3,1,1,6
sudden,1,1,2,1
babyface,1,1,4,1
dang,1,1,4,1
outta,4,13,8,1
heck,3,1,3,1
eager,1,1,2,1
bean,1,1,2,1
drool,1,1,2,1
misus,1,1,2,1
backdoor,1,1,2,1
resolve,1,3,1,1
seal,2,6,1,1
tomb,3,2,1,5
venomous,1,5,1,1
poison,5,33,1,10
vein,2,9,1,6
lace,1,5,1,1
pin,1,2,1,4
curtain,2,2,2,3
maim,1,1,1,2
maul,1,1,1,2
mesmerize,1,1,4,2
bait,2,2,1,2
narrow,7,3,1,3
opera,1,3,1,2
damage,4,1,1,3
taunt,1,1,3,3
torture,1,4,2,3
lair,1,3,1,3
astoria,1,1,1,2
bingo,1,1,1,2
xrating,1,1,1,2
vomit,2,1,1,2
meanwhile,2,1,1,2
sideways,1,1,1,2
makeup,2,1,1,2
ticket,13,2,2,3
promoter,1,1,1,3
pub,1,1,1,2
governor,1,1,2,2
landslide,1,1,1,2
yawn,2,1,1,2
hiwatt,1,1,1,2
cymbal,1,2,1,2
lamp,1,1,1,2
blackout,1,1,1,2
aisle,1,1,2,4
rafter,1,2,1,2
aboard,2,1,1,2
tour,4,9,2,1
wilder,2,1,1,1
ohhhhhhhhhhhhhhh,1,1,2,1
ohhhhhhhhhh,1,1,2,1
ohhhhhhhh,1,1,2,1
ohhhhhhhhhhhhhh,1,1,2,1
penny,3,1,12,1
nights,1,4,2,1
reachout,1,1,2,1
cos,4,1,13,2
universal,1,1,4,2
frow,4,1,2,3
curiosity,3,1,2,1
unworthy,1,1,4,1
vista,1,1,3,1
plea,2,1,3,1
loveliness,2,1,1,1
sweetness,3,1,1,1
hun,2,2,1,1
puppy,1,1,5,1
seventeen,1,1,12,2
teddy,1,1,3,1
pendergrass,1,1,2,1
yeahhhh,2,1,1,1
ohhhhh,4,1,1,2
yeahhhhh,2,1,1,1
yeahhh,3,1,5,1
sta,2,1,1,1
gyptian,4,1,1,1
immediately,4,1,1,1
ahhh,4,1,1,1
subconsciousness,2,1,1,1
immortality,2,1,1,1
happiest,2,1,2,1
ohhh,4,5,3,1
ohhhh,3,7,1,7
earthly,1,2,1,1
ego,2,3,1,2
spaceship,1,2,1,1
cornerstone,1,2,1,1
eheh,1,2,1,1
wee,2,2,2,1
goes,1,2,1,1
ahaaw,1,1,13,1
soothe,1,1,2,1
cottage,13,1,1,1
negril,10,1,1,1
western,2,1,1,1
jewie,2,1,1,1
suprise,2,2,1,1
brothers,5,1,1,1
jay,5,1,1,2
sniff,2,1,1,1
sensimilla,2,1,1,1
pie,22,1,1,4
jennie,3,1,1,1
sinsiminia,3,1,1,1
cake,6,4,1,1
west,3,10,10,9
rick,3,1,1,1
optain,2,1,1,1
collie,2,1,1,1
relation,1,1,3,1
connection,4,3,5,2
beautifully,1,1,2,1
misty,1,1,2,1
created,1,1,4,1
terrify,1,6,1,1
scary,3,5,1,1
value,2,2,1,1
ouh,1,2,1,1
comet,2,2,1,2
blaz,2,10,1,1
fading,2,1,1,1
twinkle,3,1,3,2
sparkly,2,1,1,1
splendidly,2,1,1,1
cloudy,5,1,1,2
built,2,1,1,1
sandy,2,2,1,1
amuse,2,1,1,1
inspire,2,2,9,2
weakness,3,1,1,5
shania,5,1,1,1
twain,5,1,1,1
bryan,5,1,1,1
warmer,1,1,2,3
throughout,5,2,6,1
steeple,1,1,3,1
disenfranchise,1,1,3,1
humanity,2,5,2,1
spead,2,1,2,1
force,1,13,3,5
dependent,1,1,3,1
