Word,Method,Pos,Happy,Angry,Sad,Relaxed
glitter,upos,NOUN,139,266,246,254
glitter,xpos,NN,139,266,246,254
plasma,upos,NOUN,139,266,246,254
plasma,xpos,NN,139,266,246,254
Transmission,upos,PROPN,139,265,245,254
Transmission,xpos,NNP,139,265,245,254
arty,upos,ADJ,139,265,245,254
arty,xpos,JJ,139,265,245,254
hight,upos,NOUN,138,265,245,254
hight,xpos,NNS,138,265,245,254
chapter,upos,NOUN,138,265,244,254
chapter,xpos,NN,138,265,244,254
sew,upos,VERB,138,265,244,254
sew,xpos,VBN,138,265,244,254
sew,xpos,VBZ,51,200,171,183
pact,upos,NOUN,138,265,244,254
pact,xpos,NN,138,265,244,254
accomplish,upos,VERB,138,265,243,254
accomplish,xpos,VBG,138,265,243,254
accomplish,xpos,VBN,0,9,0,0
exercise,upos,VERB,138,265,243,254
exercise,upos,NOUN,10,152,128,151
exercise,xpos,VB,138,265,243,254
exercise,xpos,NNS,10,152,128,151
exercise,xpos,NN,0,78,57,52
schedule,upos,NOUN,138,265,243,254
schedule,xpos,NN,138,265,243,254
calendar,upos,NOUN,138,265,243,254
calendar,xpos,NN,138,265,243,254
profit,upos,NOUN,138,265,243,254
profit,xpos,NN,138,265,243,254
Zero,upos,NOUN,138,265,243,254
Zero,upos,ADJ,56,207,174,191
Zero,xpos,NN,138,265,243,254
Zero,xpos,JJ,56,207,174,191
achievement,upos,NOUN,138,265,243,254
achievement,xpos,NN,138,265,243,254
useless,upos,ADJ,138,265,243,254
useless,xpos,JJ,138,265,243,254
award,upos,NOUN,138,265,243,254
award,xpos,NNS,138,265,243,254
product,upos,NOUN,138,265,243,254
product,xpos,NN,138,265,243,254
wholehearted,upos,ADJ,138,265,243,254
wholehearted,xpos,JJ,138,265,243,254
Force,upos,VERB,138,265,243,254
Force,xpos,VB,138,265,243,254
Shinin,upos,PROPN,138,265,242,254
Shinin,xpos,NNP,138,265,242,254
satisfying,upos,ADJ,138,265,241,254
satisfying,xpos,JJ,138,265,241,254
Moonlight,upos,PROPN,138,265,241,254
Moonlight,xpos,NNP,138,265,241,254
mystifying,upos,ADJ,138,265,241,254
mystifying,xpos,JJ,138,265,241,254
Capone,upos,PROPN,137,265,241,254
Capone,xpos,NNP,137,265,241,254
Bigg,upos,PROPN,137,265,241,254
Bigg,xpos,NNP,137,265,241,254
Snoop,upos,PROPN,137,265,241,254
Snoop,xpos,NNP,137,265,241,254
Dogg,upos,PROPN,137,265,241,254
Dogg,xpos,NNP,137,265,241,254
Ooohwee,upos,PROPN,137,265,241,254
Ooohwee,xpos,NNP,137,265,241,254
Fingazz,upos,PROPN,137,265,241,254
Fingazz,xpos,NNP,137,265,241,254
smooch,upos,NOUN,137,265,241,254
smooch,xpos,NN,137,265,241,254
Diary,upos,NOUN,137,265,241,254
Diary,xpos,NN,137,265,241,254
Diegos,upos,PROPN,137,265,241,254
Diegos,xpos,NNP,137,265,241,254
expire,upos,VERB,137,265,241,254
expire,xpos,VB,137,265,241,254
expire,xpos,VBN,109,248,221,236
elevate,upos,VERB,137,265,241,254
elevate,xpos,VBP,137,265,241,254
elevate,xpos,VBG,108,246,220,235
Criminal,upos,PROPN,137,265,241,254
Criminal,xpos,NNP,137,265,241,254
loc,upos,NOUN,137,265,241,254
loc,xpos,NN,137,265,241,254
holmes,upos,PROPN,137,265,241,254
holmes,xpos,NNP,137,265,241,254
Pink,upos,PROPN,137,265,241,254
Pink,xpos,NNP,137,265,241,254
DODub,upos,PROPN,137,265,241,254
DODub,xpos,NNP,137,265,241,254
fullest,upos,ADJ,137,265,241,254
fullest,xpos,JJS,137,265,241,254
coup,upos,NOUN,137,265,241,254
coup,xpos,NN,137,265,241,254
smash,upos,VERB,137,265,241,254
smash,xpos,VB,137,265,241,254
Porshe,upos,PROPN,137,265,241,254
Porshe,xpos,NNP,137,265,241,254
Ballin,upos,PROPN,137,265,241,254
Ballin,xpos,NNP,137,265,241,254
Pressin,upos,PROPN,137,265,241,254
Pressin,xpos,NNP,137,265,241,254
pimp,upos,NOUN,137,265,241,254
pimp,xpos,NN,137,265,241,254
caliente,upos,NOUN,137,265,241,254
caliente,xpos,NN,137,265,241,254
CaponeE,upos,PROPN,137,265,241,254
CaponeE,xpos,NNP,137,265,241,254
bowwowwow,upos,ADJ,137,265,241,254
bowwowwow,xpos,JJ,137,265,241,254
yippieyo,upos,NOUN,137,265,241,254
yippieyo,xpos,NN,137,265,241,254
yippieyay,upos,NOUN,137,265,241,254
yippieyay,xpos,NN,137,265,241,254
Ooohwoah,upos,PROPN,137,265,241,254
Ooohwoah,xpos,NNP,137,265,241,254
Canâ€™t,upos,PROPN,137,263,241,253
Canâ€™t,xpos,NNP,137,263,241,253
trapaholic,upos,NOUN,137,263,241,252
trapaholic,xpos,NN,137,263,241,252
Rari,upos,PROPN,137,263,241,252
Rari,xpos,NNP,137,263,241,252
slick,upos,ADJ,137,263,241,252
slick,xpos,JJ,137,263,241,252
polo,upos,NOUN,137,263,241,252
polo,xpos,NN,137,263,241,252
ralphd,upos,VERB,137,263,241,252
ralphd,xpos,VB,137,263,241,252
Carlton,upos,PROPN,137,263,241,252
Carlton,xpos,NNP,137,263,241,252
ceo,upos,NOUN,137,263,241,252
ceo,xpos,NN,137,263,241,252
carton,upos,NOUN,137,263,241,252
carton,xpos,NN,137,263,241,252
Rocko,upos,PROPN,137,263,241,252
Rocko,xpos,NNP,137,263,241,252
East,upos,PROPN,137,263,241,252
East,xpos,NNP,137,263,241,252
Atlanta,upos,PROPN,137,263,241,252
Atlanta,xpos,NNP,137,263,241,252
Slum,upos,PROPN,137,263,241,252
Slum,xpos,NNP,137,263,241,252
coach,upos,NOUN,137,263,241,252
coach,xpos,NNS,137,263,241,252
coach,xpos,NN,0,147,124,139
bachelor,upos,NOUN,137,263,241,252
bachelor,xpos,NN,137,263,241,252
shoulda,upos,AUX,137,263,241,252
shoulda,xpos,VBD,137,263,241,252
Gucci,upos,PROPN,137,263,241,252
Gucci,xpos,NNP,137,263,241,252
groovy,upos,VERB,137,263,241,252
groovy,xpos,VBZ,137,263,241,252
coolest,upos,ADJ,137,263,241,252
coolest,xpos,JJS,137,263,241,252
ayy,upos,INTJ,137,263,241,252
ayy,xpos,UH,137,263,241,252
rugby,upos,PROPN,137,263,241,252
rugby,xpos,NNP,137,263,241,252
gudda,upos,ADJ,137,263,241,252
gudda,xpos,JJ,137,263,241,252
sharper,upos,ADJ,137,263,241,252
sharper,xpos,JJR,137,263,241,252
cuddy,upos,NOUN,137,263,241,252
cuddy,xpos,NN,137,263,241,252
charismatic,upos,ADJ,137,263,241,252
charismatic,xpos,JJ,137,263,241,252
swallowin,upos,VERB,137,263,241,252
swallowin,xpos,VBG,137,263,241,252
buster,upos,NOUN,137,263,241,252
buster,xpos,NNS,137,263,241,252
flipper,upos,NOUN,137,263,241,252
flipper,xpos,NN,137,263,241,252
kush,upos,NOUN,137,263,241,252
kush,xpos,NN,137,263,241,252
sour,upos,NOUN,137,263,241,252
sour,upos,ADJ,0,31,6,0
sour,xpos,NN,137,263,241,252
sour,xpos,JJ,0,31,6,0
slut,upos,NOUN,137,263,241,252
slut,xpos,NN,137,263,241,252
suckin,upos,VERB,137,263,241,252
suckin,xpos,VBN,137,263,241,252
butt,upos,NOUN,137,263,241,252
butt,xpos,NN,137,263,241,252
187,upos,NOUN,137,263,241,252
187,xpos,NNS,137,263,241,252
infatuated,upos,ADJ,137,263,241,252
infatuated,xpos,JJ,137,263,241,252
Boosie,upos,PROPN,137,263,241,252
Boosie,xpos,NNP,137,263,241,252
ohwhoa,upos,ADV,135,263,241,252
ohwhoa,upos,SCONJ,135,263,241,252
ohwhoa,xpos,WRB,135,263,241,252
ohwhoa,xpos,IN,135,263,241,252
ohwhoa,xpos,RB,135,263,241,252
casting,upos,VERB,134,263,241,252
casting,xpos,VBG,134,263,241,252
whom,upos,PRON,134,263,241,252
whom,xpos,WP,134,263,241,252
atada,upos,PROPN,134,262,241,252
atada,xpos,NNP,134,262,241,252
remediar,upos,NOUN,134,262,241,252
remediar,xpos,NN,134,262,241,252
desatar,upos,NOUN,134,262,241,252
desatar,xpos,NN,134,262,241,252
Iré,upos,PROPN,134,262,241,252
Iré,xpos,NNP,134,262,241,252
pegada,upos,VERB,134,262,241,252
pegada,xpos,VBD,134,262,241,252
ordene,upos,X,134,262,241,252
ordene,xpos,FW,134,262,241,252
mande,upos,NOUN,134,262,241,252
mande,xpos,NN,134,262,241,252
abandonar,upos,NOUN,134,262,241,252
abandonar,xpos,NN,134,262,241,252
maten,upos,PUNCT,134,262,241,252
maten,xpos,.,134,262,241,252
sirvo,upos,NOUN,134,262,241,252
sirvo,xpos,NN,134,262,241,252
Tuya,upos,PROPN,134,262,241,252
Tuya,xpos,NNP,134,262,241,252
llefa,upos,NOUN,134,262,241,252
llefa,xpos,NNS,134,262,241,252
prendida,upos,X,134,262,241,252
prendida,xpos,AFX,134,262,241,252
esclava,upos,NOUN,134,262,241,252
esclava,xpos,NN,134,262,241,252
entienda,upos,VERB,134,262,241,252
entienda,xpos,VBZ,134,262,241,252
dejare,upos,NOUN,134,262,241,252
dejare,upos,INTJ,0,37,14,6
dejare,upos,VERB,0,37,14,6
dejare,xpos,NN,134,262,241,252
dejare,xpos,UH,0,37,14,6
dejare,xpos,VB,0,37,14,6
seré,upos,X,134,262,241,252
seré,xpos,FW,134,262,241,252
guardián,upos,X,134,262,241,252
guardián,xpos,FW,134,262,241,252
fallaste,upos,NOUN,134,262,240,252
fallaste,xpos,NN,134,262,240,252
prometiste,upos,X,134,262,240,252
prometiste,xpos,FW,134,262,240,252
olvid,upos,NOUN,134,262,240,252
olvid,xpos,NN,134,262,240,252
Sabes,upos,PROPN,134,262,240,252
Sabes,xpos,NNP,134,262,240,252
ciencia,upos,NOUN,134,262,240,252
ciencia,xpos,NN,134,262,240,252
cierta,upos,NOUN,134,262,240,252
cierta,xpos,NN,134,262,240,252
engañaste,upos,NOUN,134,262,240,252
engañaste,xpos,NN,134,262,240,252
amaba,upos,NOUN,134,262,240,252
amaba,xpos,NN,134,262,240,252
Lleno,upos,PROPN,134,262,240,252
Lleno,xpos,NNP,134,262,240,252
razones,upos,X,134,262,240,252
razones,xpos,FW,134,262,240,252
despreciarte,upos,NOUN,134,262,240,252
despreciarte,xpos,NN,134,262,240,252
embargo,upos,NOUN,134,262,240,252
embargo,xpos,NN,134,262,240,252
infierno,upos,NOUN,134,262,240,252
infierno,upos,VERB,52,201,172,183
infierno,upos,PROPN,52,201,172,183
infierno,xpos,NN,134,262,240,252
infierno,xpos,VB,52,201,172,183
infierno,xpos,NNP,52,201,172,183
gloria,upos,PROPN,134,262,240,252
gloria,xpos,NNP,134,262,240,252
borre,upos,NOUN,134,262,240,252
borre,xpos,NN,134,262,240,252
engañaba,upos,X,134,262,240,252
engañaba,xpos,FW,134,262,240,252
fuí,upos,X,134,262,240,252
fuí,upos,NOUN,123,253,224,241
fuí,xpos,FW,134,262,240,252
fuí,xpos,NN,123,253,224,241
Echame,upos,PROPN,134,262,240,252
Echame,xpos,NNP,134,262,240,252
Cubrete,upos,PROPN,134,262,240,252
Cubrete,xpos,NNP,134,262,240,252
espalda,upos,X,134,262,240,252
espalda,upos,NOUN,102,238,213,228
espalda,upos,PROPN,0,63,35,38
espalda,xpos,FW,134,262,240,252
espalda,xpos,NN,102,238,213,228
espalda,xpos,NNP,0,63,35,38
preparado,upos,NOUN,134,262,239,252
preparado,xpos,NN,134,262,239,252
ofrezca,upos,NOUN,134,262,239,252
ofrezca,xpos,NN,134,262,239,252
Todos,upos,PROPN,134,262,239,252
Todos,xpos,NNP,134,262,239,252
cuer,upos,NOUN,134,262,239,252
cuer,xpos,NN,134,262,239,252
chivo,upos,NOUN,134,262,239,252
chivo,xpos,NN,134,262,239,252
pecheras,upos,X,134,262,239,252
pecheras,xpos,AFX,134,262,239,252
puesta,upos,NOUN,134,262,239,252
puesta,xpos,NN,134,262,239,252
arsenal,upos,PROPN,134,262,239,252
arsenal,xpos,NNP,134,262,239,252
completito,upos,NOUN,134,262,239,252
completito,xpos,NN,134,262,239,252
listos,upos,X,134,262,239,252
listos,xpos,GW,134,262,239,252
Mazatlan,upos,PROPN,134,262,239,252
Mazatlan,xpos,NNP,134,262,239,252
santa,upos,PROPN,134,262,239,252
santa,xpos,NNP,134,262,239,252
miran,upos,NOUN,134,262,239,252
miran,xpos,NN,134,262,239,252
paseando,upos,PROPN,134,262,239,252
paseando,xpos,NNP,134,262,239,252
malecón,upos,X,134,262,239,252
malecón,xpos,ADD,134,262,239,252
jalando,upos,NOUN,134,262,239,252
jalando,xpos,NN,134,262,239,252
pura,upos,NOUN,134,262,239,252
pura,upos,X,12,165,133,156
pura,xpos,NN,134,262,239,252
pura,xpos,FW,12,165,133,156
morra,upos,NOUN,134,262,239,252
morra,xpos,NN,134,262,239,252
cajeta,upos,NOUN,134,262,239,252
cajeta,xpos,NN,134,262,239,252
verán,upos,NOUN,134,262,239,252
verán,xpos,NN,134,262,239,252
pisteando,upos,NOUN,134,262,239,252
pisteando,xpos,NN,134,262,239,252
Tiro,upos,PROPN,134,262,239,252
Tiro,xpos,NNP,134,262,239,252
preparada,upos,NOUN,134,262,239,252
preparada,xpos,NN,134,262,239,252
chaleco,upos,NOUN,134,262,239,252
chaleco,xpos,NN,134,262,239,252
antibalas,upos,PROPN,134,262,239,252
antibalas,xpos,NNP,134,262,239,252
Comienza,upos,PROPN,134,262,239,252
Comienza,xpos,NNP,134,262,239,252
diversión,upos,PROPN,134,262,239,252
diversión,xpos,NNP,134,262,239,252
detienen,upos,NOUN,134,262,239,252
detienen,xpos,NN,134,262,239,252
cuidan,upos,X,134,262,239,252
cuidan,xpos,ADD,134,262,239,252
clica,upos,NOUN,134,262,239,252
clica,xpos,NN,134,262,239,252
alerta,upos,NOUN,134,262,239,252
alerta,xpos,NN,134,262,239,252
confían,upos,PROPN,134,262,239,252
confían,xpos,NNP,134,262,239,252
Cualquier,upos,PROPN,134,262,239,252
Cualquier,xpos,NNP,134,262,239,252
movimiento,upos,NOUN,134,262,239,252
movimiento,xpos,NN,134,262,239,252
clemencia,upos,NOUN,134,262,239,252
clemencia,xpos,NN,134,262,239,252
terre,upos,PROPN,134,262,239,252
terre,xpos,NNP,134,262,239,252
seguirle,upos,NOUN,134,262,239,252
seguirle,xpos,NN,134,262,239,252
chambiando,upos,NOUN,134,262,239,252
chambiando,xpos,NN,134,262,239,252
negocio,upos,PROPN,134,262,239,252
negocio,xpos,NNP,134,262,239,252
cuidarlo,upos,NOUN,134,262,239,252
cuidarlo,xpos,NN,134,262,239,252
consiento,upos,NOUN,134,262,239,252
consiento,xpos,NN,134,262,239,252
tea,upos,NOUN,134,262,238,252
tea,xpos,NN,134,262,238,252
hoopdeedoo,upos,NOUN,134,262,238,252
hoopdeedoo,xpos,NN,134,262,238,252
sulking,upos,NOUN,134,262,238,250
sulking,xpos,NN,134,262,238,250
inmoviliza,upos,NOUN,133,261,238,250
inmoviliza,xpos,NN,133,261,238,250
reir,upos,NOUN,133,261,238,250
reir,xpos,NN,133,261,238,250
suficiente,upos,NOUN,133,261,238,250
suficiente,xpos,NN,133,261,238,250
tengas,upos,X,133,261,238,250
tengas,xpos,FW,133,261,238,250
paso,upos,X,133,261,238,250
paso,upos,PROPN,126,255,233,244
paso,upos,NOUN,0,76,55,49
paso,xpos,FW,133,261,238,250
paso,xpos,NNP,126,255,233,244
paso,xpos,NNS,0,76,55,49
comenzo,upos,NOUN,133,261,238,250
comenzo,xpos,NN,133,261,238,250
hablemo,upos,NOUN,133,261,238,250
hablemo,xpos,NN,133,261,238,250
algunos,upos,X,133,261,238,250
algunos,xpos,FW,133,261,238,250
viven,upos,X,133,261,238,250
viven,xpos,FW,133,261,238,250
viven,xpos,GW,0,64,35,38
congelo,upos,NOUN,133,261,238,250
congelo,xpos,NN,133,261,238,250
razon,upos,PROPN,133,261,238,250
razon,xpos,NNP,133,261,238,250
acuerdo,upos,X,133,261,238,250
acuerdo,upos,ADP,0,47,22,11
acuerdo,xpos,FW,133,261,238,250
acuerdo,xpos,IN,0,47,22,11
tradicion,upos,X,133,261,238,250
tradicion,xpos,FW,133,261,238,250
core,upos,NOUN,133,261,237,250
core,xpos,NN,133,261,237,250
firm,upos,NOUN,133,261,237,250
firm,upos,ADJ,43,192,165,177
firm,xpos,NN,133,261,237,250
firm,xpos,JJ,43,192,165,177
willed,upos,ADJ,133,261,237,250
willed,xpos,JJ,133,261,237,250
senator,upos,NOUN,132,260,237,250
senator,xpos,NNS,132,260,237,250
recruiter,upos,NOUN,132,260,237,250
recruiter,xpos,NNS,132,260,237,250
hustle,upos,VERB,132,260,237,250
hustle,upos,NOUN,79,216,189,207
hustle,xpos,VBG,132,260,237,250
hustle,xpos,VBP,79,216,189,207
hustle,xpos,NN,79,216,189,207
jugglin,upos,ADJ,132,260,237,250
jugglin,xpos,JJ,132,260,237,250
pot,upos,NOUN,132,260,237,250
pot,xpos,NN,132,260,237,250
bom,upos,NOUN,132,260,237,250
bom,upos,ADP,0,113,81,73
bom,xpos,NN,132,260,237,250
bom,xpos,IN,0,113,81,73
m16,upos,NOUN,132,260,237,250
m16,xpos,NN,132,260,237,250
kevlar,upos,ADJ,132,260,237,250
kevlar,xpos,JJ,132,260,237,250
vest,upos,NOUN,132,260,237,250
vest,xpos,NN,132,260,237,250
vest,xpos,NNS,0,84,64,54
President,upos,PROPN,132,260,237,250
President,xpos,NNP,132,260,237,250
killin,upos,VERB,132,260,237,250
killin,xpos,VBP,132,260,237,250
killin,xpos,VBG,76,216,186,203
efficiently,upos,ADV,132,260,237,250
efficiently,xpos,RB,132,260,237,250
afghan,upos,ADJ,132,260,237,250
afghan,xpos,JJ,132,260,237,250
opium,upos,NOUN,132,260,237,250
opium,xpos,NN,132,260,237,250
providin,upos,NOUN,132,260,237,250
providin,xpos,NN,132,260,237,250
Osama,upos,PROPN,132,260,237,250
Osama,xpos,NNP,132,260,237,250
hidin,upos,ADJ,132,260,237,250
hidin,xpos,JJ,132,260,237,250
confrence,upos,NOUN,132,260,237,250
confrence,xpos,NNS,132,260,237,250
transit,upos,NOUN,132,260,237,250
transit,xpos,NN,132,260,237,250
troops,upos,NOUN,132,260,237,250
troops,xpos,NNS,132,260,237,250
milk,upos,NOUN,132,260,237,250
milk,xpos,NN,132,260,237,250
veteran,upos,NOUN,132,260,237,250
veteran,xpos,NNS,132,260,237,250
ptsd,upos,NOUN,132,260,237,250
ptsd,xpos,NN,132,260,237,250
Tulsas,upos,PROPN,132,259,237,250
Tulsas,xpos,NNP,132,259,237,250
guilt,upos,NOUN,132,259,237,250
guilt,xpos,NN,132,259,237,250
novice,upos,NOUN,132,259,237,250
novice,xpos,NNS,132,259,237,250
honestys,upos,NOUN,132,259,237,250
honestys,xpos,NNS,132,259,237,250
actor,upos,NOUN,132,259,237,250
actor,xpos,NNS,132,259,237,250
actor,xpos,NN,0,144,124,139
gratefully,upos,ADV,132,259,236,250
gratefully,xpos,RB,132,259,236,250
grin,upos,VERB,132,259,236,250
grin,upos,NOUN,8,150,127,149
grin,xpos,VBP,132,259,236,250
grin,xpos,NN,8,150,127,149
razzmatazz,upos,NOUN,132,259,236,250
razzmatazz,xpos,NN,132,259,236,250
jazz,upos,NOUN,132,259,236,250
jazz,xpos,NN,132,259,236,250
tuggin,upos,INTJ,132,259,236,250
tuggin,xpos,UH,132,259,236,250
Wrigley,upos,PROPN,132,259,236,250
Wrigley,xpos,NNP,132,259,236,250
Building,upos,NOUN,132,259,236,250
Building,xpos,NN,132,259,236,250
union,upos,NOUN,132,259,236,250
union,xpos,NN,132,259,236,250
Stockyard,upos,PROPN,132,259,236,250
Stockyard,xpos,NNP,132,259,236,250
salley,upos,PROPN,132,259,236,249
salley,upos,NOUN,132,259,236,249
salley,xpos,NNP,132,259,236,249
salley,xpos,NN,132,259,236,249
bid,upos,VERB,132,259,236,249
bid,xpos,VBD,132,259,236,249
bid,xpos,VBP,0,117,82,75
weir,upos,NOUN,132,259,236,249
weir,xpos,NNS,132,259,236,249
fickle,upos,ADJ,132,259,235,248
fickle,xpos,JJ,132,259,235,248
cantilever,upos,VERB,132,259,235,248
cantilever,xpos,VBP,132,259,235,248
blanket,upos,NOUN,132,259,234,248
blanket,xpos,NN,132,259,234,248
ansered,upos,ADJ,132,259,234,248
ansered,xpos,JJ,132,259,234,248
guessing,upos,NOUN,132,259,233,247
guessing,xpos,NN,132,259,233,247
happenstance,upos,NOUN,132,259,233,247
happenstance,xpos,NN,132,259,233,247
warpig,upos,NOUN,132,258,233,247
warpig,xpos,NNS,132,258,233,247
setting,upos,NOUN,131,257,233,247
setting,xpos,NN,131,257,233,247
setting,xpos,NNS,76,216,186,203
reunit,upos,VERB,130,257,233,247
reunit,xpos,VBN,130,257,233,247
intoxicating,upos,ADJ,130,257,233,247
intoxicating,xpos,JJ,130,257,233,247
meal,upos,NOUN,130,256,233,247
meal,xpos,NN,130,256,233,247
counterfeit,upos,NOUN,129,256,233,247
counterfeit,xpos,NN,129,256,233,247
micro,upos,NOUN,129,256,233,247
micro,upos,ADJ,71,213,183,198
micro,xpos,NN,129,256,233,247
micro,xpos,JJ,71,213,183,198
Monroe,upos,PROPN,129,256,233,247
Monroe,xpos,NNP,129,256,233,247
joyless,upos,ADJ,128,256,233,247
joyless,xpos,JJ,128,256,233,247
hacksaw,upos,NOUN,128,256,233,247
hacksaw,xpos,NN,128,256,233,247
denture,upos,NOUN,128,256,233,247
denture,xpos,NNS,128,256,233,247
prevent,upos,VERB,128,256,233,247
prevent,xpos,VBP,128,256,233,247
adventure,upos,NOUN,128,256,233,247
adventure,xpos,NNS,128,256,233,247
adventure,xpos,NN,0,83,63,54
seethrough,upos,ADV,128,256,233,247
seethrough,xpos,RB,128,256,233,247
shotgun,upos,NOUN,128,256,233,247
shotgun,xpos,NN,128,256,233,247
bacchian,upos,ADJ,128,256,233,247
bacchian,xpos,JJ,128,256,233,247
scandal,upos,NOUN,128,256,233,247
scandal,xpos,NN,128,256,233,247
spine,upos,NOUN,128,256,233,247
spine,xpos,NN,128,256,233,247
aplay,upos,VERB,127,256,233,247
aplay,xpos,VBG,127,256,233,247
clarinet,upos,NOUN,127,256,233,247
clarinet,xpos,NN,127,256,233,247
criticise,upos,VERB,127,256,233,247
criticise,xpos,VB,127,256,233,247
honeyee,upos,NOUN,127,256,233,247
honeyee,xpos,NN,127,256,233,247
Wah,upos,PROPN,127,256,233,247
Wah,xpos,NNP,127,256,233,247
bop,upos,NOUN,127,256,233,247
bop,upos,VERB,54,203,173,191
bop,xpos,NN,127,256,233,247
bop,xpos,VB,54,203,173,191
Bop,upos,PROPN,127,256,233,247
Bop,xpos,NNP,127,256,233,247
theirs,upos,PRON,127,256,233,246
theirs,xpos,PRP,127,256,233,246
appetizing,upos,ADJ,127,255,233,246
appetizing,xpos,JJ,127,255,233,246
unspoiled,upos,ADJ,127,255,233,246
unspoiled,xpos,JJ,127,255,233,246
slightly,upos,ADV,127,255,233,246
slightly,xpos,RB,127,255,233,246
pipe,upos,VERB,127,255,233,246
pipe,upos,NOUN,27,178,154,167
pipe,xpos,VB,127,255,233,246
pipe,xpos,NN,27,178,154,167
advertising,upos,VERB,127,255,233,246
advertising,xpos,VBG,127,255,233,246
Zane,upos,PROPN,126,255,233,246
Zane,xpos,NNP,126,255,233,246
TBone,upos,PROPN,126,255,233,246
TBone,xpos,NNP,126,255,233,246
behave,upos,VERB,126,255,233,246
behave,xpos,VB,126,255,233,246
Beyoncé,upos,PROPN,126,255,233,246
Beyoncé,xpos,NNP,126,255,233,246
Melba,upos,PROPN,126,255,233,246
Melba,xpos,NNP,126,255,233,246
Moore,upos,PROPN,126,255,233,246
Moore,xpos,NNP,126,255,233,246
Angie,upos,PROPN,126,255,233,246
Angie,xpos,NNP,126,255,233,246
Redeemers,upos,PROPN,126,255,233,246
Redeemers,xpos,NNPS,126,255,233,246
laden,upos,NOUN,126,255,233,246
laden,xpos,NN,126,255,233,246
photograph,upos,NOUN,126,255,233,245
photograph,xpos,NNS,126,255,233,245
photograph,xpos,NN,0,129,101,106
strangely,upos,ADV,126,255,233,245
strangely,xpos,RB,126,255,233,245
huiste,upos,NOUN,126,255,233,244
huiste,xpos,NN,126,255,233,244
deprimida,upos,NOUN,126,255,233,244
deprimida,xpos,NN,126,255,233,244
bailando,upos,NOUN,126,255,233,244
bailando,xpos,NN,126,255,233,244
Cantando,upos,PROPN,126,255,233,244
Cantando,xpos,NNP,126,255,233,244
logrando,upos,PROPN,126,255,233,244
logrando,xpos,NNP,126,255,233,244
imaginando,upos,NOUN,126,255,233,244
imaginando,xpos,NN,126,255,233,244
vela,upos,NOUN,126,255,233,244
vela,xpos,NN,126,255,233,244
Amando,upos,PROPN,126,255,233,244
Amando,xpos,NNP,126,255,233,244
irá,upos,NOUN,126,255,233,244
irá,xpos,NN,126,255,233,244
aviso,upos,NOUN,126,255,233,244
aviso,xpos,NN,126,255,233,244
Perdiste,upos,PROPN,126,255,233,244
Perdiste,xpos,NNP,126,255,233,244
entera,upos,NOUN,126,255,233,244
entera,upos,X,96,233,209,220
entera,xpos,NN,126,255,233,244
entera,xpos,FW,96,233,209,220
jura,upos,NOUN,126,255,233,244
jura,xpos,NN,126,255,233,244
llenaban,upos,X,126,255,233,244
llenaban,xpos,FW,126,255,233,244
encontraría,upos,NOUN,126,255,233,244
encontraría,xpos,NN,126,255,233,244
gozando,upos,NOUN,126,255,233,244
gozando,xpos,NN,126,255,233,244
decifrar,upos,X,126,255,232,244
decifrar,xpos,FW,126,255,232,244
codigo,upos,X,126,255,232,244
codigo,xpos,FW,126,255,232,244
guarda,upos,X,126,255,232,244
guarda,xpos,FW,126,255,232,244
clave,upos,X,126,255,232,244
clave,xpos,FW,126,255,232,244
redencion,upos,X,126,255,232,244
redencion,xpos,FW,126,255,232,244
Esperame,upos,PROPN,126,255,232,244
Esperame,xpos,NNP,126,255,232,244
confio,upos,NOUN,126,255,232,244
confio,xpos,NN,126,255,232,244
dejara,upos,NOUN,126,255,232,244
dejara,xpos,NN,126,255,232,244
Llevame,upos,PROPN,126,255,232,244
Llevame,xpos,NNP,126,255,232,244
quierbre,upos,X,126,255,232,244
quierbre,xpos,FW,126,255,232,244
manantial,upos,X,126,255,232,244
manantial,xpos,FW,126,255,232,244
guie,upos,X,126,255,232,244
guie,xpos,FW,126,255,232,244
Seguire,upos,PROPN,126,255,232,244
Seguire,xpos,NNP,126,255,232,244
capa,upos,X,126,255,232,244
capa,xpos,FW,126,255,232,244
encuera,upos,X,126,255,232,244
encuera,xpos,FW,126,255,232,244
tesoro,upos,X,126,255,232,244
tesoro,xpos,FW,126,255,232,244
escondido,upos,X,126,255,232,244
escondido,xpos,FW,126,255,232,244
revelar,upos,X,126,255,232,244
revelar,xpos,FW,126,255,232,244
quiebre,upos,X,126,255,232,244
quiebre,xpos,FW,126,255,232,244
quiebre,xpos,GW,126,255,232,244
llevame,upos,X,126,255,232,244
llevame,xpos,GW,126,255,232,244
fuierte,upos,NOUN,126,255,232,244
fuierte,xpos,NN,126,255,232,244
invent,upos,VERB,126,255,231,244
invent,xpos,VBN,126,255,231,244
lifeless,upos,ADJ,126,255,231,244
lifeless,xpos,JJ,126,255,231,244
dumdumdumdumdydoowah,upos,NOUN,126,255,230,244
dumdumdumdumdydoowah,xpos,NN,126,255,230,244
oohyayyayyayyeah,upos,ADV,126,255,230,244
oohyayyayyayyeah,xpos,RB,126,255,230,244
Ohohohohwah,upos,PROPN,126,255,230,244
Ohohohohwah,xpos,NNP,126,255,230,244
Runnin,upos,PROPN,126,255,229,244
Runnin,xpos,NNP,126,255,229,244
